,price,location,num_beds,num_bath,url
0,1380.0,elmhurst,1.0,1.0,https://newyork.craigslist.org/que/apa/d/elmhurst-studio-with-big-backyard/7311219299.html
1,2100.0,astoriaqueens,2.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-2bedroom-1bath-apartment-close/7311217044.html
2,2600.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwick-promono-fee1-month/7311217041.html
3,1500.0,queensvillagepppl,2.0,1.0,https://newyork.craigslist.org/que/apa/d/queens-village-two-bedroom-bsmt-apt/7311215795.html
4,1800.0,astoria,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/astoria-great-location-renovated-1br/7311214900.html
5,2150.0,longwoodhistoricdistrictbronx,2.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-huge-2bd-apartment-in-landmarked/7311213203.html
6,180.0,oldmillbasin,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-one-room-in-old-mill-basin/7311212601.html
7,800.0,2500johnsonavenue#bronx,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-beautiful-riverdale-bedroom-apt/7311211669.html
8,2500.0,arrochar,2.0,,https://newyork.craigslist.org/stn/apa/d/staten-island-large-br-1st-floor-2/7311211571.html
9,1799.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-perfect-location-1br-laundry/7311210095.html
10,800.0,19e21stst,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-apartment-in-prime/7311208105.html
11,750.0,bushwick,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwick-apartment-for-rent/7311208076.html
12,780.0,grandconcourse,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/astoria-perfect-location/7311207863.html
13,780.0,astoriany,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-brand-new-luxury-building/7311207813.html
14,1750.0,34thst&30thave,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-large-bedroom-apt-2nd-fl/7311206060.html
15,1850.0,9thave&59thst,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-renovated-br-apt-3rd-fl/7311204609.html
16,1700.0,"stamford,ct",1.0,1.0,https://newyork.craigslist.org/fct/apa/d/stamford-stamford-oversized-1br-den-apt/7311204573.html
17,2500.0,"wolcottst,redhook",2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-br-cottage-house-with/7311204009.html
18,1650.0,bayridge/forthamilton,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-beautiful-bed-bay-ridge/7311203985.html
19,2200.0,parkslope,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-bed-on-4th-union/7311203945.html
20,1700.0,longislandcity,1.0,1.0,https://newyork.craigslist.org/que/apa/d/long-island-city-bed-ba-renovated-1st/7311203559.html
21,1900.0,boerumhill,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-apartment-for-rent-2nd/7311201673.html
22,1850.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-one-bedroom-in-clinton/7311200901.html
23,1700.0,"mackaypl,bayridge",1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-br-cottage-house-with/7311200811.html
24,2600.0,west6thst,4.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-bedrooms-apartment-for/7311199507.html
25,1625.0,norwalk,1.0,1.0,https://newyork.craigslist.org/fct/apa/d/norwalk-bedroom-apt/7311199190.html
26,950.0,jerseycity,3.0,1.0,https://newyork.craigslist.org/jsy/apa/d/jersey-city-spacious-room-in-jsq/7311198600.html
27,1650.0,crownheights,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-crown-heights-large-bedroom/7311197587.html
28,2000.0,statenisland,2.0,1.0,https://newyork.craigslist.org/stn/apa/d/staten-island-brand-new-spacious-2bed/7311197288.html
29,1850.0,astorialongislandcity,1.0,1.0,https://newyork.craigslist.org/que/apa/d/new-york-cozy-bedroom-private-house-no/7311196946.html
30,780.0,171lindenblvd,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-newly-renovated-bedroom/7311195520.html
31,2375.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-awesome-bed-bath-apt-with/7311190591.html
32,770.0,144brucknerblvd,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-newly-renovated-bedroom-apt-rent/7311189375.html
33,1300.0,"bronx,ny",1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-quiet-clean-and-peaceful-very/7311188305.html
34,2150.0,mamaroneck,1.0,,https://newyork.craigslist.org/wch/apa/d/mamaroneck-mamaroneck-rental-couple-or/7311180600.html
35,2400.0,southrichmondhill,2.0,1.0,https://newyork.craigslist.org/que/apa/d/south-richmond-hill-2br-renovated-in/7311180031.html
36,1300.0,"portchester,ny",1.0,1.0,https://newyork.craigslist.org/wch/apa/d/port-chester-convenient-one-bedroom-one/7311178964.html
37,950.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-one-bedroom/7311178107.html
38,1750.0,gravesend,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-2br-with-backyard-on/7311178082.html
39,899.0,145henrystreet,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-brooklyn-heights-bedroom/7311177943.html
40,2400.0,crownheights,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-months-freeboutique-loft-condo/7311176769.html
41,900.0,newyork,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-exclusive-new-apartment-ready/7311176430.html
42,2650.0,harlem/morningside,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-fantastic-brand-new-3br-2bath/7311175184.html
43,2565.0,brooklyn,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-price-drop-what-gem-huge/7311173394.html
44,1850.0,"stamford,ct",1.0,1.0,https://newyork.craigslist.org/fct/apa/d/stamford-br-apt-for-rent-alls-utilities/7311171627.html
45,1500.0,statenisland,1.0,1.0,https://newyork.craigslist.org/stn/apa/d/staten-island-apartment-one-bedroom-for/7311171495.html
46,895.0,newjersey,3.0,,https://newyork.craigslist.org/jsy/apa/d/williamstown-family-home-available-for/7311170964.html
47,1750.0,bensonhurst,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn/7311168550.html
48,1850.0,astoria,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-beautiful-bedroom-block-from/7311168326.html
49,1400.0,25ave/43st-astoria,0.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-small-studio-apartment/7311167688.html
50,4300.0,brooklyn,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-for-rent/7311166716.html
51,3938.0,brooklyn,2.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-2bath-dumbo-12-months-min-1st/7311164335.html
52,2100.0,dykerheights,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn/7311164026.html
53,2500.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-top-notch-luxurious-one/7311158944.html
54,2745.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-spacious-3bed-1bath-at/7311156199.html
55,2850.0,eastwilliamsburg,2.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-rent-stabilized-2bd-15ba/7311154897.html
56,3995.0,bushwick,4.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-4br-2ba-with-private/7311150386.html
57,2000.0,"westbrighton,statenisland",2.0,1.0,https://newyork.craigslist.org/stn/apa/d/staten-island-beautiful-2br-apartment/7311149303.html
58,1450.0,nolita/bowery,0.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-sweet-studio-cusp-of-nolita/7311144707.html
59,2399.0,eastvillage,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-top-fl-walk-up-bedroom-must/7311141318.html
60,2300.0,nolita/bowery,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-nolita-bdrm-new-covid-deal/7311140103.html
61,3499.0,"greenpoint,nearthegrahamavelandnassaugtrainlines",3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-bed-bath-private/7311136703.html
62,900.0,grandconcourse,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-lovely-bedroom/7311136686.html
63,900.0,astoria,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-excellent-location/7311135684.html
64,900.0,bedfordave.,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-one-bedroom/7311134760.html
65,2599.0,"bushwick,shortwalkfromthec/j/z&ltrainlines",3.0,3.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-spacious-bed-bath/7311134536.html
66,1100.0,universityave.,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-renovated-one-bedroom-apartment/7311133223.html
67,1499.0,"bedstuy,shortwalkfromtheuticaa/ctrainlines!",1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-studio-apartment/7311132760.html
68,2575.0,inwood/washhts,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-that-apartment-with-perfect/7311132646.html
69,2500.0,westbury,2.0,1.0,https://newyork.craigslist.org/lgi/apa/d/westbury-single-family-home-for-rent/7311131661.html
70,1000.0,333cypressaveapt6b,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-welcome-to-this-gorgeous-modern/7311131022.html
71,1200.0,"prospectstreet,stamford,ct",0.0,1.0,https://newyork.craigslist.org/fct/apa/d/stamford-sunny-studio-downtown-stamford/7311130964.html
72,3480.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-direct-elevator-opens/7311130712.html
73,2149.0,"bedstuy,shortwalkfromtheuticaa/ctrainlines",2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-bed-shared-backyard/7311130005.html
74,850.0,"255e176thstapt6c,",1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-splendid-apt/7311128670.html
75,780.0,grandconcourse,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/astoria-perfect-location/7311127478.html
76,780.0,astoriany,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-brand-new-luxury-building/7311127390.html
77,750.0,bushwick,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwick-apartment-for-rent/7311127132.html
78,4200.0,yonkers,4.0,3.0,https://newyork.craigslist.org/wch/apa/d/mount-vernon-newly-renovated-bed-bath/7311126954.html
79,1975.0,rosebank,2.0,1.0,https://newyork.craigslist.org/stn/apa/d/staten-island-large-bedroom-duplex-with/7311124005.html
80,800.0,19e21stst,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-apartment-in-prime/7311122807.html
81,1835.0,nearbeardleypark,3.0,,https://newyork.craigslist.org/fct/apa/d/bridgeport-beautiful-duplex-bedrooms-in/7311122793.html
82,1980.0,"oceanhill,brooklyn",1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-garden-level-duplex-colossal/7311122779.html
83,1500.0,midtown,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-unfurnished-bed-bath-rental-no/7311122758.html
84,800.0,"905sterlingpl,brooklyn,ny",1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautifully-renovated-one/7311122357.html
85,625.0,eaton,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/eaton-ready-for-asap-move-in-nice/7311121437.html
86,4000.0,"bed-stuy,brooklyn",4.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-incredible-garden-apt-private/7311121045.html
87,1750.0,astoria,3.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-fantastic-bedroom-apartment/7311120416.html
88,2425.0,,1.0,1.0,https://newyork.craigslist.org/wch/apa/d/irvington-charming-bedroomcottage-in/7311118856.html
89,1200.0,ridgewood,1.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-superb-bedroom-apartment/7311117493.html
90,1200.0,statenisland,1.0,1.0,https://newyork.craigslist.org/stn/apa/d/staten-island-tottenville-large-br/7311116457.html
91,800.0,"8fordhamhillovalapt,bronx,ny",1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-large-one-bedroom-apartment-at/7311115703.html
92,2192.0,upperwestside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-private-garden-brownstone/7311115340.html
93,1300.0,eastelmhurst,1.0,1.0,https://newyork.craigslist.org/que/apa/d/east-elmhurst-great-bedroom-apartment/7311114663.html
94,1050.0,"bronx,ny",1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-bedroom-unit-on-the-grand/7311110761.html
95,1100.0,"flushing,ny",1.0,1.0,https://newyork.craigslist.org/que/apa/d/new-york-spacious-living-room-and-foyer/7311110480.html
96,1100.0,"bronx,ny",1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-spacious-1br-unit-downtuwn-morris/7311109596.html
97,800.0,"astoria,ny",1.0,1.0,https://newyork.craigslist.org/que/apa/d/new-york-newly-renovated-1br-in-astoria/7311108764.html
98,2930.0,williamsburg,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-2b-1ba-office-gym-ping/7311105694.html
99,2200.0,bensonhurstbay53st,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedrooms-bath-fully-renovated/7311104800.html
100,2500.0,ridgewood,3.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-large-full-floor-3bed-new/7311103054.html
101,2450.0,jacksonheights,3.0,1.0,https://newyork.craigslist.org/que/apa/d/east-elmhurst-huge-bed-in-corner-bldg/7311102736.html
102,2250.0,jacksonheights,2.0,1.0,https://newyork.craigslist.org/que/apa/d/east-elmhurst-so-much-room-in-this/7311102427.html
103,2400.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-full-floor-bed-with-large/7311102031.html
104,2100.0,jacksonheights,1.0,1.0,https://newyork.craigslist.org/que/apa/d/east-elmhurst-modern-bed-with-big/7311101650.html
105,2195.0,bushwick,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-1b-1ba-with-elevator-gym/7311101303.html
106,2256.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-free-gym-free-amenities/7311101150.html
107,2416.0,murrayhill,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-2mo-free-luxury-bed-elv-dm/7311100180.html
108,5200.0,midtown,4.0,4.0,https://newyork.craigslist.org/mnh/apa/d/new-rochelle-bedroom-baths/7311099255.html
109,2272.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-incredible/7311094375.html
110,1800.0,crownheights,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom/7311093562.html
111,2295.0,oceanhill,4.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-bedroom-apartment-for/7311091437.html
112,2200.0,greenpoint,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-greenpoint-sunny-large-br-with/7311089404.html
113,1675.0,stamford,2.0,1.0,https://newyork.craigslist.org/fct/apa/d/stamford-bedroom-economy-apartment/7311089343.html
114,2400.0,astoria,3.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-awesome-apt-on-broadway/7311089092.html
115,1950.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-for-rent/7311088662.html
116,1795.0,financialdistrict,0.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-new-listing-large-studio-newly/7311086164.html
117,2400.0,upperwestside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-unique-with-balcony/7311085957.html
118,2050.0,upperwestside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-king-size-bedroomamazing-one/7311085609.html
119,2350.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-beautiful-true-bed-bath24/7311085009.html
120,3500.0,financialdistrict,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-windows-everywherehardwood/7311084981.html
121,678.0,bronx,2.0,2.0,https://newyork.craigslist.org/brx/apa/d/bronx-we-have-the-perfect-ranch-home/7311084465.html
122,550.0,newjersey,1.0,1.0,https://newyork.craigslist.org/jsy/apa/d/west-new-york-hastings-with-fine-dining/7311084376.html
123,868.0,longisland,2.0,2.0,https://newyork.craigslist.org/lgi/apa/d/long-island-city-flex-three-bedroom/7311084310.html
124,768.0,westchester,2.0,2.0,https://newyork.craigslist.org/wch/apa/d/amawalk-entrance-foyer-has-large-walk/7311084239.html
125,500.0,manhattan,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-1br-for-great-price/7311083412.html
126,2400.0,astoria,3.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-beautiful-apartment-heart-of/7311083156.html
127,1600.0,mountvernon,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/mount-vernon-beautiful-bedroom/7311082428.html
128,1800.0,windsorterrace,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-one-bedroom-apt-in-private/7311078564.html
129,1400.0,williamsburg,1.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-1br-in-2br-furnished-apt-in/7311078040.html
130,2200.0,bushwick,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-big-bed-private-backyard-no-fee/7311077960.html
131,2800.0,financialdistrict,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-washer-and-dryer-queen/7311077633.html
132,4500.0,tribeca,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-best-locationtrue-bedroom/7311077605.html
133,1650.0,plg/prospectpark,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-prospect-lefferts-gardens/7311076021.html
134,2321.0,midtowneast,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-3mo-free-luxury-bed-elv-dm/7311073902.html
135,3199.0,bedstuy,4.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-4br-2ba-d-in-unit-in/7311073683.html
136,1899.0,bushwick,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-spacious-1br-1ba-in/7311073445.html
137,2135.0,pleasantville,1.0,1.0,https://newyork.craigslist.org/wch/apa/d/pleasantville-large-clean-spacious-one/7311073414.html
138,2099.0,bushwick,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-huge-1br-1ba-maria/7311073202.html
139,2000.0,williamsburg,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/new-york-bedroom-bathroom-in/7311072014.html
140,2575.0,bedstuy,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-2br-1ba-home-office-in/7311071825.html
141,1850.0,collegepoint/flushing,3.0,1.0,https://newyork.craigslist.org/que/apa/d/college-point-reduced-sunny-absentee/7311071298.html
142,1850.0,southparkslope-nofee!,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-gorgeous-15br/7311070463.html
143,2020.0,yonkers,1.0,1.0,https://newyork.craigslist.org/wch/apa/d/yonkers-you-have-to-see-us-to-believe/7311068360.html
144,2500.0,stuyvesantheights,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-three-bedroom-apt-in/7311068143.html
145,3750.0,eastvillage,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-hyde-park-no-fee-large-deck-2nd/7311067857.html
146,1750.0,bedstuy,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-15-bedroom/7311065594.html
147,2500.0,crownheights,3.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-bed-apartment-just/7311065176.html
148,1600.0,brooklynbrightonbeach,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-no-rental-fees/7311063346.html
149,2300.0,sunsetpark#bay#ridge#brooklyn9174175468,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-close-to-59/7311062371.html
150,4100.0,williamsburg,3.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-5-bath-new-amenities/7311061964.html
151,1848.0,allbronxareas,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-section-1-bedroom-newly-renovated/7311057294.html
152,2096.0,allbronxareas,2.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-section-2-bedroom-newly-renovated/7311056790.html
153,2400.0,sunsetpark#brooklyn/bayridge,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-15bedr-housing/7311056792.html
154,4659.0,downtown,2.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-space-galorefloor-to-ceiling/7311056767.html
155,1463.0,stamford,0.0,1.0,https://newyork.craigslist.org/fct/apa/d/stamford-spacious-efficiency-available/7311056575.html
156,2659.0,allbronxareas,3.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-section-3-bedroom-newly-renovated/7311056277.html
157,2100.0,williamsburg,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-deal-alert-williamsburg-bed/7311053947.html
158,2415.0,"whiteplains,ny",1.0,1.0,https://newyork.craigslist.org/wch/apa/d/white-plains-beautiful-1br-view-of-the/7311053701.html
159,2355.0,downtown,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-immediate-move-infloor-to/7311053591.html
160,1850.0,queens,2.0,1.0,https://newyork.craigslist.org/que/apa/d/woodside-bedroom-apartment-in-woodside/7311053366.html
161,2200.0,bayridge,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-flex-three-bedroom-railroad/7311052324.html
162,1109.0,bronx,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-entrance-foyer-has-large-walk-in/7311050151.html
163,1509.0,hastings-on-hudson,1.0,,https://newyork.craigslist.org/wch/apa/d/hastings-on-hudson-hastings-with-fine/7311049924.html
164,2591.0,hastings-on-hudson,3.0,2.0,https://newyork.craigslist.org/wch/apa/d/hastings-on-hudson-hudson-river-and/7311049540.html
165,2060.0,"bushwick,brooklyn",3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-br-apartment-in-the-heart-of/7311048933.html
166,1750.0,"sunsetpark#industrycity,brooklyn",2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-small/7311048570.html
167,1896.0,downtown,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-immediate-move-infloor-to/7311048015.html
168,2750.0,myrtlejmztrains/morganl@bushwick,4.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-never-miss-out-modern-huge-apt/7311045956.html
169,2653.0,financialdistrict,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-lux-loft-spanning-838-sf-mos/7311044350.html
170,2575.0,astoria,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-free-month-no-broker-fee-60-sec/7311042623.html
171,2000.0,queens,2.0,1.0,https://newyork.craigslist.org/que/apa/d/south-richmond-hill-2000-casa-privada/7311042541.html
172,2400.0,bedford-stuyvesant,2.0,0.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-stuyno-fee1-month/7311041332.html
173,2738.0,fortgreene,2.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-immediate-move-inspacious/7311039333.html
174,4457.0,financialdistrict,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-modern-apt-massive-mos-free/7311038002.html
175,1775.0,bayridge,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge-bedroom-bdr/7311037101.html
176,2063.0,fortgreene,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-move-in-readyoversized/7311036740.html
177,1550.0,brooklynkingshway,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-furnished-studio/7311036655.html
178,1750.0,stuyvesantheights,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-studio-in-stuyvesant/7311036403.html
179,2300.0,queens,1.0,1.0,https://newyork.craigslist.org/que/apa/d/forest-hills-bedroom-in-forest-hills/7311035253.html
180,2300.0,bensonhurst,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-bedroom-apartment/7311035122.html
181,1590.0,"midwood,brooklyncollege",2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-best-price-real-two-bedrm-good/7311033121.html
182,1940.0,"bushwick,brooklyn",2.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-duplex-apartment-tons-of-space/7311032698.html
183,2200.0,bedfordstuyvesant,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-affordable-sunny-bedroom/7311032334.html
184,3295.0,greenpointbrooklyn,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-great-location-bedroom/7311032220.html
185,2400.0,northflushing,3.0,2.0,https://newyork.craigslist.org/que/apa/d/ridgewood-1st-flr-family-home-bath-yard/7311032056.html
186,2600.0,"bed-stuy,brooklyn",1.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautifully-finished-1br-in/7311031982.html
187,2650.0,upperwestside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-101-w55-st-prewar-white-glove/7311030859.html
188,2195.0,upperwestside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-101-w55-st-prewar-white-glove/7311030607.html
189,1700.0,queens,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-bedroom-1700-astoria-no-feee/7311029886.html
190,2813.0,financialdistrict,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-living-area-balcony/7311029805.html
191,3400.0,bedstuy,5.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-xl-bedroom-bath-laundry-no-fee/7311028378.html
192,1995.0,uppereastside,0.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-209-e66st-3rd-ss-granite-kit/7311028354.html
193,2350.0,uppereastside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-225-e66st-3rd-ss-granite-kit/7311028120.html
194,2600.0,uppereastside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-223-e66st-3rd-ss-granite-kit/7311027856.html
195,1650.0,queens,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-bedroom-astoria-no-feee/7311026534.html
196,2050.0,southslope/greenwoodheights,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-br-on-great-block/7311026431.html
197,2563.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-spacious-area-pool/7311024993.html
198,5200.0,newrochelle,4.0,4.0,https://newyork.craigslist.org/brx/apa/d/new-rochelle-br-bath-floors-jacuzzi-tub/7311024941.html
199,2500.0,hellskitchen,1.0,1.0,https://newyork.craigslist.org/que/apa/d/new-york-no-fee-444-west-51st-street/7311024671.html
200,2295.0,gramercy,0.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-feenew-reno-large/7311023350.html
201,1892.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-exquisite-alcove-high-ceilings/7311019967.html
